id,start.date,start.rating,end.date,end.rating,time,start.year,end.year,,
1815,37620,3,38716,3,1096,2002,2005,,
1816,37185,5,37985,5,800,2001,2003,,
1816,37985,5,38716,5,731,2003,2005,,
1818,37397,2,38716,2,1319,2002,2005,,
1819,36301,4,37032,4,731,1999,2001,,
1819,37032,4,37581,4,549,2001,2002,,
1819,37581,4,38351,4,770,2002,2004,,
1819,38351,4,38716,4,365,2004,2005,,
1821,38493,5,38716,5,223,2005,2005,,
1822,36890,4,38716,4,1826,2000,2005,,
1823,37406,4,38716,5,1310,2002,2005,,
1823,37406,5,37559,4,153,2002,2002,,
1823,37559,4,38351,4,792,2002,2004,,
1823,38351,4,38716,4,365,2004,2005,,
1824,37036,2,38716,2,1680,2001,2005,,
1826,38625,2,38716,2,91,2005,2005,,
1829,36524,4,36768,3,244,1999,2000,,
