id,start.date,start.rating,end.date,end.rating,time,start.year,end.year,,,,,,id,start.date,start.rating,end.date,end.rating
688,41839,3,42366,3,527,2014,2015,,,,45489,46016,688,38189,3,38716,3
691,40449,3,41412,4,963,2010,2013,,,,44099,45062,691,36799,3,37762,4
691,41412,4,42001,5,589,2013,2014,,,,45062,45651,691,37762,4,38351,5
691,42001,5,42366,5,365,2014,2015,,,,45651,46016,691,38351,5,38716,5
692,40409,3,40682,4,273,2010,2011,,,,44059,44332,692,36759,3,37032,4
692,40682,4,41148,6,466,2011,2012,,,,44332,44798,692,37032,4,37498,6
692,41148,6,41412,5,264,2012,2013,,,,44798,45062,692,37498,6,37762,5
692,41412,5,41605,5,193,2013,2013,,,,45062,45255,692,37762,5,37955,5
692,41605,5,42366,5,761,2013,2015,,,,45255,46016,692,37955,5,38716,5
693,42001,4,42366,4,365,2014,2015,,,,45651,46016,693,38351,4,38716,4
694,40691,4,42366,4,1675,2011,2015,,,,44341,46016,694,37041,4,38716,4
695,41047,3,42366,3,1319,2012,2015,,,,44697,46016,695,37397,3,38716,3
696,40409,3,42183,4,1774,2010,2015,,,,44059,45833,696,36759,3,38533,4
696,42183,4,42366,4,183,2015,2015,,,,45833,46016,696,38533,4,38716,4
697,39960,2,42366,2,2406,2009,2015,,,,43610,46016,697,36310,2,38716,2
698,41535,4,42366,4,831,2013,2015,,,,45185,46016,698,37885,4,38716,4
700,39951,6,41421,5,1470,2009,2013,,,,43601,45071,700,36301,6,37771,5
700,41421,5,42213,6,792,2013,2015,,,,45071,45863,700,37771,5,38563,6
700,42213,6,42366,6,153,2015,2015,,,,45863,46016,700,38563,6,38716,6
701,40713,5,40905,5,192,2011,2011,,,,44363,44555,701,37063,5,37255,5
701,40905,5,41412,6,507,2011,2013,,,,44555,45062,701,37255,5,37762,6
701,41412,6,41787,7,375,2013,2014,,,,45062,45437,701,37762,6,38137,7
701,41787,7,42001,7,214,2014,2014,,,,45437,45651,701,38137,7,38351,7
701,42001,7,42366,8,365,2014,2015,,,,45651,46016,701,38351,7,38716,8
701,42001,8,42366,8,365,2014,2015,,,,45651,46016,701,38351,8,38716,8
703,41056,3,41785,4,729,2012,2014,,,,44706,45435,703,37406,3,38135,4
703,41785,4,42366,4,581,2014,2015,,,,45435,46016,703,38135,4,38716,4
704,40682,2,41778,2,1096,2011,2014,,,,44332,45428,704,37032,2,38128,2
704,41778,2,42366,2,588,2014,2015,,,,45428,46016,704,38128,2,38716,2
705,40174,3,40317,3,143,2009,2010,,,,43824,43967,705,36524,3,36667,3
705,40317,3,40440,3,123,2010,2010,,,,43967,44090,705,36667,3,36790,3
705,40440,3,41209,2,769,2010,2012,,,,44090,44859,705,36790,3,37559,2
705,41209,2,42366,2,1157,2012,2015,,,,44859,46016,705,37559,2,38716,2
706,39951,1,42366,1,2415,2009,2015,,,,43601,46016,706,36301,1,38716,1
707,42244,5,42366,5,122,2015,2015,,,,45894,46016,707,38594,5,38716,5
708,39951,2,42366,2,2415,2009,2015,,,,43601,46016,708,36301,2,38716,2
709,39951,2,42366,2,2415,2009,2015,,,,43601,46016,709,36301,2,38716,2
710,41172,3,41179,2,7,2012,2012,,,,44822,44829,710,37522,3,37529,2
710,41179,2,42366,2,1187,2012,2015,,,,44829,46016,710,37529,2,38716,2
711,40510,4,41047,4,537,2010,2012,,,,44160,44697,711,36860,4,37397,4
711,41047,4,42366,4,1319,2012,2015,,,,44697,46016,711,37397,4,38716,4
712,40540,5,40713,5,173,2010,2011,,,,44190,44363,712,36890,5,37063,5
712,40713,5,42001,4,1288,2011,2014,,,,44363,45651,712,37063,5,38351,4
712,42001,4,42366,4,365,2014,2015,,,,45651,46016,712,38351,4,38716,4
713,39951,4,40440,5,489,2009,2010,,,,43601,44090,713,36301,4,36790,5
714,41415,6,42366,6,951,2013,2015,,,,45065,46016,714,37765,6,38716,6
715,40510,2,41412,2,902,2010,2013,,,,44160,45062,715,36860,2,37762,2
715,41412,2,42366,2,954,2013,2015,,,,45062,46016,715,37762,2,38716,2
716,40174,6,40691,5,517,2009,2011,,,,43824,44341,716,36524,6,37041,5
716,40691,5,40905,6,214,2011,2011,,,,44341,44555,716,37041,5,37255,6
716,40905,6,41148,6,243,2011,2012,,,,44555,44798,716,37255,6,37498,6
716,41148,6,42366,6,1218,2012,2015,,,,44798,46016,716,37498,6,38716,6
717,40540,3,40691,4,151,2010,2011,,,,44190,44341,717,36890,3,37041,4
717,40691,4,42366,4,1675,2011,2015,,,,44341,46016,717,37041,4,38716,4
718,41421,4,42366,4,945,2013,2015,,,,45071,46016,718,37771,4,38716,4
719,41270,2,42366,2,1096,2012,2015,,,,44920,46016,719,37620,2,38716,2
720,40479,5,41787,4,1308,2010,2014,,,,44129,45437,720,36829,5,38137,4
720,41787,4,42213,3,426,2014,2015,,,,45437,45863,720,38137,4,38563,3
720,42213,3,42366,3,153,2015,2015,,,,45863,46016,720,38563,3,38716,3
721,40174,5,40440,6,266,2009,2010,,,,43824,44090,721,36524,5,36790,6
721,40440,6,40540,5,100,2010,2010,,,,44090,44190,721,36790,6,36890,5
721,40540,5,40774,5,234,2010,2011,,,,44190,44424,721,36890,5,37124,5
721,40774,5,41901,6,1127,2011,2014,,,,44424,45551,721,37124,5,38251,6
722,41535,6,41635,6,100,2013,2013,,,,45185,45285,722,37885,6,37985,6
722,41635,6,41778,6,143,2013,2014,,,,45285,45428,722,37985,6,38128,6
722,41778,6,42366,6,588,2014,2015,,,,45428,46016,722,38128,6,38716,6
724,40540,4,41504,6,964,2010,2013,,,,44190,45154,724,36890,4,37854,6
724,41504,6,42366,6,862,2013,2015,,,,45154,46016,724,37854,6,38716,6
726,41635,4,42366,4,731,2013,2015,,,,45285,46016,726,37985,4,38716,4
728,40174,6,42366,6,2192,2009,2015,,,,43824,46016,728,36524,6,38716,6
729,40317,4,42366,4,2049,2010,2015,,,,43967,46016,729,36667,4,38716,4
730,40540,3,40905,2,365,2010,2011,,,,44190,44555,730,36890,3,37255,2
730,40905,2,42366,2,1461,2011,2015,,,,44555,46016,730,37255,2,38716,2
732,42143,3,42366,3,223,2015,2015,,,,45793,46016,732,38493,3,38716,3
733,40144,2,40682,2,538,2009,2011,,,,43794,44332,733,36494,2,37032,2
733,40682,2,41056,2,374,2011,2012,,,,44332,44706,733,37032,2,37406,2
733,41056,2,41635,3,579,2012,2013,,,,44706,45285,733,37406,2,37985,3
733,41635,3,42366,3,731,2013,2015,,,,45285,46016,733,37985,3,38716,3
734,40805,3,40905,3,100,2011,2011,,,,44455,44555,734,37155,3,37255,3
734,40905,3,41148,4,243,2011,2012,,,,44555,44798,734,37255,3,37498,4
735,40021,3,41412,4,1391,2009,2013,,,,43671,45062,735,36371,3,37762,4
735,41412,4,41574,4,162,2013,2013,,,,45062,45224,735,37762,4,37924,4
735,41574,4,42001,5,427,2013,2014,,,,45224,45651,735,37924,4,38351,5
735,42001,5,42366,5,365,2014,2015,,,,45651,46016,735,38351,5,38716,5
736,41421,4,42366,4,945,2013,2015,,,,45071,46016,736,37771,4,38716,4
738,41111,5,41139,4,28,2012,2012,,,,44761,44789,738,37461,5,37489,4
738,41139,4,42366,4,1227,2012,2015,,,,44789,46016,738,37489,4,38716,4
739,40682,6,41418,6,736,2011,2013,,,,44332,45068,739,37032,6,37768,6
739,41418,6,42152,7,734,2013,2015,,,,45068,45802,739,37768,6,38502,7
739,42152,7,42244,7,92,2015,2015,,,,45802,45894,739,38502,7,38594,7
739,42244,7,42366,7,122,2015,2015,,,,45894,46016,739,38594,7,38716,7
741,40326,7,40540,6,214,2010,2010,,,,43976,44190,741,36676,7,36890,6
741,40540,6,41270,6,730,2010,2012,,,,44190,44920,741,36890,6,37620,6
741,41270,6,41412,7,142,2012,2013,,,,44920,45062,741,37620,6,37762,7
742,41412,6,41635,6,223,2013,2013,,,,45062,45285,742,37762,6,37985,6
742,41635,6,42366,6,731,2013,2015,,,,45285,46016,742,37985,6,38716,6
743,40840,3,41117,4,277,2011,2012,,,,44490,44767,743,37190,3,37467,4
743,41117,4,41635,4,518,2012,2013,,,,44767,45285,743,37467,4,37985,4
743,41635,4,42145,5,510,2013,2015,,,,45285,45795,743,37985,4,38495,5
743,42145,5,42366,5,221,2015,2015,,,,45795,46016,743,38495,5,38716,5
745,40174,7,40348,7,174,2009,2010,,,,43824,43998,745,36524,7,36698,7
747,40174,3,42366,3,2192,2009,2015,,,,43824,46016,747,36524,3,38716,3
750,40083,5,40174,5,91,2009,2009,,,,43733,43824,750,36433,5,36524,5
750,40174,5,40510,5,336,2009,2010,,,,43824,44160,750,36524,5,36860,5
750,40510,5,41778,4,1268,2010,2014,,,,44160,45428,750,36860,5,38128,4
750,41778,4,42366,4,588,2014,2015,,,,45428,46016,750,38128,4,38716,4
751,39960,4,41170,4,1210,2009,2012,,,,43610,44820,751,36310,4,37520,4
751,41170,4,42366,5,1196,2012,2015,,,,44820,46016,751,37520,4,38716,5
751,41170,5,41544,6,374,2012,2013,,,,44820,45194,751,37520,5,37894,6
751,41544,6,42366,6,822,2013,2015,,,,45194,46016,751,37894,6,38716,6
752,41139,2,42366,2,1227,2012,2015,,,,44789,46016,752,37489,2,38716,2
753,40317,4,42366,4,2049,2010,2015,,,,43967,46016,753,36667,4,38716,4
754,40326,6,42366,6,2040,2010,2015,,,,43976,46016,754,36676,6,38716,6
755,41270,7,42366,7,1096,2012,2015,,,,44920,46016,755,37620,7,38716,7
756,40783,5,41047,4,264,2011,2012,,,,44433,44697,756,37133,5,37397,4
756,41047,4,41931,4,884,2012,2014,,,,44697,45581,756,37397,4,38281,4
756,41931,4,42366,4,435,2014,2015,,,,45581,46016,756,38281,4,38716,4
759,40174,5,42366,5,2192,2009,2015,,,,43824,46016,759,36524,5,38716,5
760,41787,3,42366,3,579,2014,2015,,,,45437,46016,760,38137,3,38716,3
761,41047,3,42366,3,1319,2012,2015,,,,44697,46016,761,37397,3,38716,3
763,40682,4,42366,4,1684,2011,2015,,,,44332,46016,763,37032,4,38716,4
765,41056,3,41635,3,579,2012,2013,,,,44706,45285,765,37406,3,37985,3
765,41635,3,42366,3,731,2013,2015,,,,45285,46016,765,37985,3,38716,3
767,40174,2,42366,2,2192,2009,2015,,,,43824,46016,767,36524,2,38716,2
769,40682,2,41635,3,953,2011,2013,,,,44332,45285,769,37032,2,37985,3
770,40682,5,41270,6,588,2011,2012,,,,44332,44920,770,37032,5,37620,6
770,41605,6,42366,6,761,2013,2015,,,,45255,46016,770,37955,6,38716,6
771,40174,6,41574,6,1400,2009,2013,,,,43824,45224,771,36524,6,37924,6
771,41574,6,41635,7,61,2013,2013,,,,45224,45285,771,37924,6,37985,7
771,41635,7,42366,7,731,2013,2015,,,,45285,46016,771,37985,7,38716,7
772,40866,8,40905,7,39,2011,2011,,,,44516,44555,772,37216,8,37255,7
772,41635,6,42001,6,366,2013,2014,,,,45285,45651,772,37985,6,38351,6
772,42001,6,42143,7,142,2014,2015,,,,45651,45793,772,38351,6,38493,7
772,42143,7,42366,7,223,2015,2015,,,,45793,46016,772,38493,7,38716,7
774,40540,2,42366,2,1826,2010,2015,,,,44190,46016,774,36890,2,38716,2
776,40905,2,42366,2,1461,2011,2015,,,,44555,46016,776,37255,2,38716,2
776,40905,2,41054,3,149,2011,2012,,,,44555,44704,776,37255,2,37404,3
776,41054,3,42366,3,1312,2012,2015,,,,44704,46016,776,37404,3,38716,3
777,40722,4,41047,5,325,2011,2012,,,,44372,44697,777,37072,4,37397,5
777,41047,5,41270,5,223,2012,2012,,,,44697,44920,777,37397,5,37620,5
777,41270,5,42366,5,1096,2012,2015,,,,44920,46016,777,37620,5,38716,5
778,40144,5,42366,6,2222,2009,2015,,,,43794,46016,778,36494,5,38716,6
778,40144,6,40844,6,700,2009,2011,,,,43794,44494,778,36494,6,37194,6
778,40844,6,41635,6,791,2011,2013,,,,44494,45285,778,37194,6,37985,6
778,41635,6,42366,6,731,2013,2015,,,,45285,46016,778,37985,6,38716,6
779,41270,4,42366,4,1096,2012,2015,,,,44920,46016,779,37620,4,38716,4
780,40317,2,41047,1,730,2010,2012,,,,43967,44697,780,36667,2,37397,1
780,41047,1,42366,1,1319,2012,2015,,,,44697,46016,780,37397,1,38716,1
781,40317,2,41047,1,730,2010,2012,,,,43967,44697,781,36667,2,37397,1
781,41047,1,42366,1,1319,2012,2015,,,,44697,46016,781,37397,1,38716,1
782,40317,5,40326,6,9,2010,2010,,,,43967,43976,782,36667,5,36676,6
782,40326,6,40353,6,27,2010,2010,,,,43976,44003,782,36676,6,36703,6
782,40353,6,41047,7,694,2010,2012,,,,44003,44697,782,36703,6,37397,7
783,40378,6,40540,5,162,2010,2010,,,,44028,44190,783,36728,6,36890,5
783,40540,5,40682,6,142,2010,2011,,,,44190,44332,783,36890,5,37032,6
783,40682,6,42366,7,1684,2011,2015,,,,44332,46016,783,37032,6,38716,7
783,40682,7,40721,7,39,2011,2011,,,,44332,44371,783,37032,7,37071,7
784,40320,3,40479,4,159,2010,2010,,,,43970,44129,784,36670,3,36829,4
784,40479,4,40713,4,234,2010,2011,,,,44129,44363,784,36829,4,37063,4
784,40713,4,42366,4,1653,2011,2015,,,,44363,46016,784,37063,4,38716,4
785,40104,4,42366,4,2262,2009,2015,,,,43754,46016,785,36454,4,38716,4
786,40682,4,40844,4,162,2011,2011,,,,44332,44494,786,37032,4,37194,4
786,40844,4,42366,5,1522,2011,2015,,,,44494,46016,786,37194,4,38716,5
786,42366,5,42366,5,0,2015,2015,,,,46016,46016,786,38716,5,38716,5
787,39951,3,40814,4,863,2009,2011,,,,43601,44464,787,36301,3,37164,4
787,40814,4,41047,4,233,2011,2012,,,,44464,44697,787,37164,4,37397,4
787,41047,4,41270,5,223,2012,2012,,,,44697,44920,787,37397,4,37620,5
787,41270,5,41473,5,203,2012,2013,,,,44920,45123,787,37620,5,37823,5
787,41473,5,42366,5,893,2013,2015,,,,45123,46016,787,37823,5,38716,5
788,39951,3,40540,2,589,2009,2010,,,,43601,44190,788,36301,3,36890,2
788,40540,2,41047,2,507,2010,2012,,,,44190,44697,788,36890,2,37397,2
788,41047,2,42366,2,1319,2012,2015,,,,44697,46016,788,37397,2,38716,2
789,41056,2,42366,2,1310,2012,2015,,,,44706,46016,789,37406,2,38716,2
791,39960,3,40540,3,580,2009,2010,,,,43610,44190,791,36310,3,36890,3
791,40540,3,40844,3,304,2010,2011,,,,44190,44494,791,36890,3,37194,3
791,40844,3,42366,3,1522,2011,2015,,,,44494,46016,791,37194,3,38716,3
793,40174,2,40905,2,731,2009,2011,,,,43824,44555,793,36524,2,37255,2
793,40905,2,42366,2,1461,2011,2015,,,,44555,46016,793,37255,2,38716,2
794,40174,3,42366,3,2192,2009,2015,,,,43824,46016,794,36524,3,38716,3
795,41270,2,42275,2,1005,2012,2015,,,,44920,45925,795,37620,2,38625,2
795,42275,2,42366,2,91,2015,2015,,,,45925,46016,795,38625,2,38716,2
796,41270,2,42213,2,943,2012,2015,,,,44920,45863,796,37620,2,38563,2
796,42213,2,42366,2,153,2015,2015,,,,45863,46016,796,38563,2,38716,2
797,40144,7,40174,7,30,2009,2009,,,,43794,43824,797,36494,7,36524,7
798,40317,2,42366,2,2049,2010,2015,,,,43967,46016,798,36667,2,38716,2
799,40144,3,41839,3,1695,2009,2014,,,,43794,45489,799,36494,3,38189,3
799,41839,3,42366,3,527,2014,2015,,,,45489,46016,799,38189,3,38716,3
800,41778,4,42366,4,588,2014,2015,,,,45428,46016,800,38128,4,38716,4
802,40052,3,42366,3,2314,2009,2015,,,,43702,46016,802,36402,3,38716,3
805,41421,3,42366,3,945,2013,2015,,,,45071,46016,805,37771,3,38716,3
806,40905,2,41778,2,873,2011,2014,,,,44555,45428,806,37255,2,38128,2
806,41778,2,42366,2,588,2014,2015,,,,45428,46016,806,38128,2,38716,2
807,40326,2,41270,2,944,2010,2012,,,,43976,44920,807,36676,2,37620,2
807,41270,2,42143,2,873,2012,2015,,,,44920,45793,807,37620,2,38493,2
807,42143,2,42366,2,223,2015,2015,,,,45793,46016,807,38493,2,38716,2
809,41270,2,42305,2,1035,2012,2015,,,,44920,45955,809,37620,2,38655,2
809,42305,2,42366,2,61,2015,2015,,,,45955,46016,809,38655,2,38716,2
810,41778,2,42366,2,588,2014,2015,,,,45428,46016,810,38128,2,38716,2
811,40326,3,41049,2,723,2010,2012,,,,43976,44699,811,36676,3,37399,2
813,41140,2,42366,2,1226,2012,2015,,,,44790,46016,813,37490,2,38716,2
815,40174,3,41412,2,1238,2009,2013,,,,43824,45062,815,36524,3,37762,2
815,41412,2,42366,2,954,2013,2015,,,,45062,46016,815,37762,2,38716,2
816,40540,2,41421,1,881,2010,2013,,,,44190,45071,816,36890,2,37771,1
816,41421,1,42366,1,945,2013,2015,,,,45071,46016,816,37771,1,38716,1
817,40326,3,42366,3,2040,2010,2015,,,,43976,46016,817,36676,3,38716,3
818,40691,2,40905,2,214,2011,2011,,,,44341,44555,818,37041,2,37255,2
819,41139,2,42366,2,1227,2012,2015,,,,44789,46016,819,37489,2,38716,2
820,41231,2,42366,2,1135,2012,2015,,,,44881,46016,820,37581,2,38716,2
821,39951,6,42366,6,2415,2009,2015,,,,43601,46016,821,36301,6,38716,6
822,40409,3,41270,2,861,2010,2012,,,,44059,44920,822,36759,3,37620,2
824,40326,3,41270,2,944,2010,2012,,,,43976,44920,824,36676,3,37620,2
824,41270,2,42366,2,1096,2012,2015,,,,44920,46016,824,37620,2,38716,2
825,40326,5,40835,6,509,2010,2011,,,,43976,44485,825,36676,5,37185,6
825,40835,6,40844,6,9,2011,2011,,,,44485,44494,825,37185,6,37194,6
825,40844,6,42366,6,1522,2011,2015,,,,44494,46016,825,37194,6,38716,6
826,40682,5,41270,6,588,2011,2012,,,,44332,44920,826,37032,5,37620,6
826,41605,7,42366,7,761,2013,2015,,,,45255,46016,826,37955,7,38716,7
826,41605,7,42366,7,761,2013,2015,,,,45255,46016,826,37955,7,38716,7
827,40470,3,42275,3,1805,2010,2015,,,,44120,45925,827,36820,3,38625,3
827,42275,3,42366,3,91,2015,2015,,,,45925,46016,827,38625,3,38716,3
828,40905,4,42366,4,1461,2011,2015,,,,44555,46016,828,37255,4,38716,4
830,40409,4,41139,5,730,2010,2012,,,,44059,44789,830,36759,4,37489,5
830,41139,5,41170,5,31,2012,2012,,,,44789,44820,830,37489,5,37520,5
830,41170,5,41421,6,251,2012,2013,,,,44820,45071,830,37520,5,37771,6
830,41421,6,42366,6,945,2013,2015,,,,45071,46016,830,37771,6,38716,6
831,40317,3,41056,3,739,2010,2012,,,,43967,44706,831,36667,3,37406,3
831,41056,3,42366,3,1310,2012,2015,,,,44706,46016,831,37406,3,38716,3
832,40043,5,42366,5,2323,2009,2015,,,,43693,46016,832,36393,5,38716,5
833,41047,4,41056,4,9,2012,2012,,,,44697,44706,833,37397,4,37406,4
833,41056,4,41270,5,214,2012,2012,,,,44706,44920,833,37406,4,37620,5
833,41270,5,41412,6,142,2012,2013,,,,44920,45062,833,37620,5,37762,6
833,41412,6,41421,7,9,2013,2013,,,,45062,45071,833,37762,6,37771,7
834,40317,3,41047,3,730,2010,2012,,,,43967,44697,834,36667,3,37397,3
834,41047,3,42366,3,1319,2012,2015,,,,44697,46016,834,37397,3,38716,3
835,39951,4,42366,4,2415,2009,2015,,,,43601,46016,835,36301,4,38716,4
837,39986,4,40317,4,331,2009,2010,,,,43636,43967,837,36336,4,36667,4
837,40317,4,42143,4,1826,2010,2015,,,,43967,45793,837,36667,4,38493,4
837,42143,4,42366,4,223,2015,2015,,,,45793,46016,837,38493,4,38716,4
838,39982,6,40682,5,700,2009,2011,,,,43632,44332,838,36332,6,37032,5
838,40682,5,42366,5,1684,2011,2015,,,,44332,46016,838,37032,5,38716,5
839,39982,3,40682,3,700,2009,2011,,,,43632,44332,839,36332,3,37032,3
839,40682,3,40691,3,9,2011,2011,,,,44332,44341,839,37032,3,37041,3
839,40691,3,41047,4,356,2011,2012,,,,44341,44697,839,37041,3,37397,4
839,41047,4,41635,4,588,2012,2013,,,,44697,45285,839,37397,4,37985,4
840,39960,4,40479,5,519,2009,2010,,,,43610,44129,840,36310,4,36829,5
840,40479,5,40536,6,57,2010,2010,,,,44129,44186,840,36829,5,36886,6
840,40536,6,40540,5,4,2010,2010,,,,44186,44190,840,36886,6,36890,5
840,40540,5,41270,7,730,2010,2012,,,,44190,44920,840,36890,5,37620,7
840,41270,7,42366,7,1096,2012,2015,,,,44920,46016,840,37620,7,38716,7
841,40722,5,40905,5,183,2011,2011,,,,44372,44555,841,37072,5,37255,5
841,40905,5,41170,6,265,2011,2012,,,,44555,44820,841,37255,5,37520,6
841,41170,6,42143,5,973,2012,2015,,,,44820,45793,841,37520,6,38493,5
841,42143,5,42366,5,223,2015,2015,,,,45793,46016,841,38493,5,38716,5
842,41931,3,42366,3,435,2014,2015,,,,45581,46016,842,38281,3,38716,3
843,41270,3,42001,2,731,2012,2014,,,,44920,45651,843,37620,3,38351,2
843,42001,2,42366,2,365,2014,2015,,,,45651,46016,843,38351,2,38716,2
844,40722,3,41421,4,699,2011,2013,,,,44372,45071,844,37072,3,37771,4
844,41421,4,42001,4,580,2013,2014,,,,45071,45651,844,37771,4,38351,4
844,42001,4,42366,4,365,2014,2015,,,,45651,46016,844,38351,4,38716,4
845,41056,3,42366,3,1310,2012,2015,,,,44706,46016,845,37406,3,38716,3
846,41056,4,42366,4,1310,2012,2015,,,,44706,46016,846,37406,4,38716,4
847,40317,3,41270,4,953,2010,2012,,,,43967,44920,847,36667,3,37620,4
848,40540,3,41270,3,730,2010,2012,,,,44190,44920,848,36890,3,37620,3
849,40418,2,41056,3,638,2010,2012,,,,44068,44706,849,36768,2,37406,3
849,41056,3,42366,3,1310,2012,2015,,,,44706,46016,849,37406,3,38716,3
850,40479,2,41270,3,791,2010,2012,,,,44129,44920,850,36829,2,37620,3
850,41270,3,42366,3,1096,2012,2015,,,,44920,46016,850,37620,3,38716,3
851,40540,2,41270,3,730,2010,2012,,,,44190,44920,851,36890,2,37620,3
851,41270,3,41931,3,661,2012,2014,,,,44920,45581,851,37620,3,38281,3
851,41931,3,42366,3,435,2014,2015,,,,45581,46016,851,38281,3,38716,3
852,41047,4,41270,4,223,2012,2012,,,,44697,44920,852,37397,4,37620,4
852,41270,4,42366,4,1096,2012,2015,,,,44920,46016,852,37620,4,38716,4
853,40691,3,42366,3,1675,2011,2015,,,,44341,46016,853,37041,3,38716,3
854,40905,4,41047,5,142,2011,2012,,,,44555,44697,854,37255,4,37397,5
854,41047,5,41056,5,9,2012,2012,,,,44697,44706,854,37397,5,37406,5
854,41056,5,41787,5,731,2012,2014,,,,44706,45437,854,37406,5,38137,5
854,41787,5,41901,5,114,2014,2014,,,,45437,45551,854,38137,5,38251,5
854,41901,5,42152,4,251,2014,2015,,,,45551,45802,854,38251,5,38502,4
854,42152,4,42366,4,214,2015,2015,,,,45802,46016,854,38502,4,38716,4
856,40540,2,41270,2,730,2010,2012,,,,44190,44920,856,36890,2,37620,2
856,41270,2,42366,2,1096,2012,2015,,,,44920,46016,856,37620,2,38716,2
857,40174,5,42275,5,2101,2009,2015,,,,43824,45925,857,36524,5,38625,5
857,42275,5,42366,5,91,2015,2015,,,,45925,46016,857,38625,5,38716,5
858,41056,3,42366,3,1310,2012,2015,,,,44706,46016,858,37406,3,38716,3
860,40875,4,41047,4,172,2011,2012,,,,44525,44697,860,37225,4,37397,4
860,41047,4,42366,4,1319,2012,2015,,,,44697,46016,860,37397,4,38716,4
863,40414,3,41412,3,998,2010,2013,,,,44064,45062,863,36764,3,37762,3
863,41412,3,42366,3,954,2013,2015,,,,45062,46016,863,37762,3,38716,3
864,40540,3,41270,4,730,2010,2012,,,,44190,44920,864,36890,3,37620,4
864,41270,4,42366,4,1096,2012,2015,,,,44920,46016,864,37620,4,38716,4
865,41962,4,42144,4,182,2014,2015,,,,45612,45794,865,38312,4,38494,4
865,42144,4,42366,4,222,2015,2015,,,,45794,46016,865,38494,4,38716,4
866,41412,3,42001,4,589,2013,2014,,,,45062,45651,866,37762,3,38351,4
866,42001,4,42366,4,365,2014,2015,,,,45651,46016,866,38351,4,38716,4
866,42366,4,42366,4,0,2015,2015,,,,46016,46016,866,38716,4,38716,4
868,41848,4,42336,4,488,2014,2015,,,,45498,45986,868,38198,4,38686,4
868,42336,4,42366,4,30,2015,2015,,,,45986,46016,868,38686,4,38716,4
869,41412,3,42001,4,589,2013,2014,,,,45062,45651,869,37762,3,38351,4
869,42001,4,42366,4,365,2014,2015,,,,45651,46016,869,38351,4,38716,4
870,40540,4,40905,4,365,2010,2011,,,,44190,44555,870,36890,4,37255,4
870,40905,4,41778,4,873,2011,2014,,,,44555,45428,870,37255,4,38128,4
870,41778,4,42366,4,588,2014,2015,,,,45428,46016,870,38128,4,38716,4
872,40540,2,41087,3,547,2010,2012,,,,44190,44737,872,36890,2,37437,3
872,41087,3,42366,3,1279,2012,2015,,,,44737,46016,872,37437,3,38716,3
873,40540,3,41270,3,730,2010,2012,,,,44190,44920,873,36890,3,37620,3
873,41270,3,42366,3,1096,2012,2015,,,,44920,46016,873,37620,3,38716,3
874,40326,2,41270,3,944,2010,2012,,,,43976,44920,874,36676,2,37620,3
876,40540,2,41270,3,730,2010,2012,,,,44190,44920,876,36890,2,37620,3
877,41574,4,41778,4,204,2013,2014,,,,45224,45428,877,37924,4,38128,4
877,41778,4,42366,4,588,2014,2015,,,,45428,46016,877,38128,4,38716,4
878,40348,2,41270,3,922,2010,2012,,,,43998,44920,878,36698,2,37620,3
879,40844,3,42366,3,1522,2011,2015,,,,44494,46016,879,37194,3,38716,3
880,40317,2,41270,3,953,2010,2012,,,,43967,44920,880,36667,2,37620,3
881,42143,2,42366,2,223,2015,2015,,,,45793,46016,881,38493,2,38716,2
